Element label,Part,Instance,Element set,Material,Section,Coordinates,Error type
3937,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-590.674605800,3073.860000000;-51.850000000,-589.674655800,3075.870000000",NEGATIVE_VOLUME
3938,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-591.674555800,3073.870000000;-51.850000000,-590.674605800,3075.880000000",NEGATIVE_VOLUME
3939,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-592.674505800,3073.880000000;-51.850000000,-591.674555800,3075.890000000",NEGATIVE_VOLUME
3940,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-593.674455800,3073.890000000;-51.850000000,-592.674505800,3075.900000000",NEGATIVE_VOLUME
3941,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-594.674405800,3073.900000000;-51.850000000,-593.674455800,3075.910000000",NEGATIVE_VOLUME
3942,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-595.674355700,3073.910000000;-51.850000000,-594.674405800,3075.920000000",NEGATIVE_VOLUME
3943,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-596.674305700,3073.920000000;-51.850000000,-595.674355700,3075.930000000",NEGATIVE_VOLUME
3944,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-597.674255700,3073.930000000;-51.850000000,-596.674305700,3075.940000000",NEGATIVE_VOLUME
3945,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-598.674205700,3073.940000000;-51.850000000,-597.674255700,3075.950000000",NEGATIVE_VOLUME
3946,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-599.674155700,3073.950000000;-51.850000000,-598.674205700,3075.960000000",NEGATIVE_VOLUME
3947,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-600.674105700,3073.960000000;-51.850000000,-599.674155700,3075.970000000",NEGATIVE_VOLUME
3948,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-601.674055700,3073.970000000;-51.850000000,-600.674105700,3075.980000000",NEGATIVE_VOLUME
3949,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-602.674005700,3073.980000000;-51.850000000,-601.674055700,3075.990000000",NEGATIVE_VOLUME
3950,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-603.673955700,3073.990000000;-51.850000000,-602.674005700,3076.000000000",NEGATIVE_VOLUME
3951,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-504.678905900,3073.000000000;-49.600000000,-503.678955900,3075.010000000",NEGATIVE_VOLUME
3952,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-505.678855900,3073.010000000;-49.600000000,-504.678905900,3075.020000000",NEGATIVE_VOLUME
3953,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-506.678805900,3073.020000000;-49.600000000,-505.678855900,3075.030000000",NEGATIVE_VOLUME
3954,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-507.678755900,3073.030000000;-49.600000000,-506.678805900,3075.040000000",NEGATIVE_VOLUME
3955,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-508.678705900,3073.040000000;-49.600000000,-507.678755900,3075.050000000",NEGATIVE_VOLUME
3956,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-509.678655900,3073.050000000;-49.600000000,-508.678705900,3075.060000000",NEGATIVE_VOLUME
3957,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-510.678605900,3073.060000000;-49.600000000,-509.678655900,3075.070000000",NEGATIVE_VOLUME
3958,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-511.678555900,3073.070000000;-49.600000000,-510.678605900,3075.080000000",NEGATIVE_VOLUME
3959,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-512.678505900,3073.080000000;-49.600000000,-511.678555900,3075.090000000",NEGATIVE_VOLUME
3960,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-513.678455900,3073.090000000;-49.600000000,-512.678505900,3075.100000000",NEGATIVE_VOLUME
3961,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-514.678405900,3073.100000000;-49.600000000,-513.678455900,3075.110000000",NEGATIVE_VOLUME
3962,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-515.678355800,3073.110000000;-49.600000000,-514.678405900,3075.120000000",NEGATIVE_VOLUME
3963,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-516.678305800,3073.120000000;-49.600000000,-515.678355800,3075.130000000",NEGATIVE_VOLUME
3964,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-517.678255800,3073.130000000;-49.600000000,-516.678305800,3075.140000000",NEGATIVE_VOLUME
3965,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-518.678205800,3073.140000000;-49.600000000,-517.678255800,3075.150000000",NEGATIVE_VOLUME
3966,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-519.678155800,3073.150000000;-49.600000000,-518.678205800,3075.160000000",NEGATIVE_VOLUME
3967,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-520.678105800,3073.160000000;-49.600000000,-519.678155800,3075.170000000",NEGATIVE_VOLUME
3968,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-521.678055800,3073.170000000;-49.600000000,-520.678105800,3075.180000000",NEGATIVE_VOLUME
3969,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-522.678005800,3073.180000000;-49.600000000,-521.678055800,3075.190000000",NEGATIVE_VOLUME
3970,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-523.677955800,3073.190000000;-49.600000000,-522.678005800,3075.200000000",NEGATIVE_VOLUME
3971,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-524.677905800,3073.200000000;-49.600000000,-523.677955800,3075.210000000",NEGATIVE_VOLUME
3972,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-525.677855800,3073.210000000;-49.600000000,-524.677905800,3075.220000000",NEGATIVE_VOLUME
3973,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-526.677805800,3073.220000000;-49.600000000,-525.677855800,3075.230000000",NEGATIVE_VOLUME
3974,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-527.677755800,3073.230000000;-49.600000000,-526.677805800,3075.240000000",NEGATIVE_VOLUME
3975,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-528.677705800,3073.240000000;-49.600000000,-527.677755800,3075.250000000",NEGATIVE_VOLUME
3976,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-529.677655800,3073.250000000;-49.600000000,-528.677705800,3075.260000000",NEGATIVE_VOLUME
3977,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-530.677605800,3073.260000000;-49.600000000,-529.677655800,3075.270000000",NEGATIVE_VOLUME
3978,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-531.677555800,3073.270000000;-49.600000000,-530.677605800,3075.280000000",NEGATIVE_VOLUME
3979,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-532.677505800,3073.280000000;-49.600000000,-531.677555800,3075.290000000",NEGATIVE_VOLUME
3980,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-533.677455800,3073.290000000;-49.600000000,-532.677505800,3075.300000000",NEGATIVE_VOLUME
3981,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-534.677405800,3073.300000000;-49.600000000,-533.677455800,3075.310000000",NEGATIVE_VOLUME
3982,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-535.677355800,3073.310000000;-49.600000000,-534.677405800,3075.320000000",NEGATIVE_VOLUME
3983,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-536.677305800,3073.320000000;-49.600000000,-535.677355800,3075.330000000",NEGATIVE_VOLUME
3984,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-537.677255800,3073.330000000;-49.600000000,-536.677305800,3075.340000000",NEGATIVE_VOLUME
3985,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-538.677205800,3073.340000000;-49.600000000,-537.677255800,3075.350000000",NEGATIVE_VOLUME
3986,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-539.677155800,3073.350000000;-49.600000000,-538.677205800,3075.360000000",NEGATIVE_VOLUME
3987,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-540.677105800,3073.360000000;-49.600000000,-539.677155800,3075.370000000",NEGATIVE_VOLUME
3988,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-541.677055800,3073.370000000;-49.600000000,-540.677105800,3075.380000000",NEGATIVE_VOLUME
3989,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-542.677005800,3073.380000000;-49.600000000,-541.677055800,3075.390000000",NEGATIVE_VOLUME
3990,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-543.676955800,3073.390000000;-49.600000000,-542.677005800,3075.400000000",NEGATIVE_VOLUME
3991,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-544.676905800,3073.400000000;-49.600000000,-543.676955800,3075.410000000",NEGATIVE_VOLUME
3992,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-545.676855800,3073.410000000;-49.600000000,-544.676905800,3075.420000000",NEGATIVE_VOLUME
3993,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-546.676805800,3073.420000000;-49.600000000,-545.676855800,3075.430000000",NEGATIVE_VOLUME
3994,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-547.676755800,3073.430000000;-49.600000000,-546.676805800,3075.440000000",NEGATIVE_VOLUME
3995,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-548.676705800,3073.440000000;-49.600000000,-547.676755800,3075.450000000",NEGATIVE_VOLUME
3996,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-549.676655800,3073.450000000;-49.600000000,-548.676705800,3075.460000000",NEGATIVE_VOLUME
3997,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-550.676605800,3073.460000000;-49.600000000,-549.676655800,3075.470000000",NEGATIVE_VOLUME
3998,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-551.676555800,3073.470000000;-49.600000000,-550.676605800,3075.480000000",NEGATIVE_VOLUME
3999,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-552.676505800,3073.480000000;-49.600000000,-551.676555800,3075.490000000",NEGATIVE_VOLUME
4000,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-553.676455800,3073.490000000;-49.600000000,-552.676505800,3075.500000000",NEGATIVE_VOLUME
4001,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-554.676405800,3073.500000000;-49.600000000,-553.676455800,3075.510000000",NEGATIVE_VOLUME
4002,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-555.676355800,3073.510000000;-49.600000000,-554.676405800,3075.520000000",NEGATIVE_VOLUME
4003,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-556.676305800,3073.520000000;-49.600000000,-555.676355800,3075.530000000",NEGATIVE_VOLUME
4004,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-557.676255800,3073.530000000;-49.600000000,-556.676305800,3075.540000000",NEGATIVE_VOLUME
4005,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-558.676205800,3073.540000000;-49.600000000,-557.676255800,3075.550000000",NEGATIVE_VOLUME
4006,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-559.676155800,3073.550000000;-49.600000000,-558.676205800,3075.560000000",NEGATIVE_VOLUME
4007,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-560.676105800,3073.560000000;-49.600000000,-559.676155800,3075.570000000",NEGATIVE_VOLUME
4008,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-561.676055800,3073.570000000;-49.600000000,-560.676105800,3075.580000000",NEGATIVE_VOLUME
4009,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-562.676005800,3073.580000000;-49.600000000,-561.676055800,3075.590000000",NEGATIVE_VOLUME
4010,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-563.675955800,3073.590000000;-49.600000000,-562.676005800,3075.600000000",NEGATIVE_VOLUME
4011,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-564.675905800,3073.600000000;-49.600000000,-563.675955800,3075.610000000",NEGATIVE_VOLUME
4012,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-565.675855800,3073.610000000;-49.600000000,-564.675905800,3075.620000000",NEGATIVE_VOLUME
4013,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-566.675805800,3073.620000000;-49.600000000,-565.675855800,3075.630000000",NEGATIVE_VOLUME
4014,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-567.675755800,3073.630000000;-49.600000000,-566.675805800,3075.640000000",NEGATIVE_VOLUME
4015,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-568.675705800,3073.640000000;-49.600000000,-567.675755800,3075.650000000",NEGATIVE_VOLUME
4016,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-569.675655800,3073.650000000;-49.600000000,-568.675705800,3075.660000000",NEGATIVE_VOLUME
4017,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-570.675605800,3073.660000000;-49.600000000,-569.675655800,3075.670000000",NEGATIVE_VOLUME
4018,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-571.675555800,3073.670000000;-49.600000000,-570.675605800,3075.680000000",NEGATIVE_VOLUME
4019,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-572.675505800,3073.680000000;-49.600000000,-571.675555800,3075.690000000",NEGATIVE_VOLUME
4020,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-573.675455800,3073.690000000;-49.600000000,-572.675505800,3075.700000000",NEGATIVE_VOLUME
4021,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-574.675405800,3073.700000000;-49.600000000,-573.675455800,3075.710000000",NEGATIVE_VOLUME
4022,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-575.675355800,3073.710000000;-49.600000000,-574.675405800,3075.720000000",NEGATIVE_VOLUME
4023,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-576.675305800,3073.720000000;-49.600000000,-575.675355800,3075.730000000",NEGATIVE_VOLUME
4024,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-577.675255800,3073.730000000;-49.600000000,-576.675305800,3075.740000000",NEGATIVE_VOLUME
4025,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-578.675205800,3073.740000000;-49.600000000,-577.675255800,3075.750000000",NEGATIVE_VOLUME
4026,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-579.675155800,3073.750000000;-49.600000000,-578.675205800,3075.760000000",NEGATIVE_VOLUME
4027,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-580.675105800,3073.760000000;-49.600000000,-579.675155800,3075.770000000",NEGATIVE_VOLUME
4028,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-581.675055800,3073.770000000;-49.600000000,-580.675105800,3075.780000000",NEGATIVE_VOLUME
4029,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-582.675005800,3073.780000000;-49.600000000,-581.675055800,3075.790000000",NEGATIVE_VOLUME
4030,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-583.674955800,3073.790000000;-49.600000000,-582.675005800,3075.800000000",NEGATIVE_VOLUME
4031,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-584.674905800,3073.800000000;-49.600000000,-583.674955800,3075.810000000",NEGATIVE_VOLUME
4032,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-585.674855800,3073.810000000;-49.600000000,-584.674905800,3075.820000000",NEGATIVE_VOLUME
4033,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-586.674805800,3073.820000000;-49.600000000,-585.674855800,3075.830000000",NEGATIVE_VOLUME
4034,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-587.674755800,3073.830000000;-49.600000000,-586.674805800,3075.840000000",NEGATIVE_VOLUME
4035,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-588.674705800,3073.840000000;-49.600000000,-587.674755800,3075.850000000",NEGATIVE_VOLUME
4036,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-589.674655800,3073.850000000;-49.600000000,-588.674705800,3075.860000000",NEGATIVE_VOLUME
4037,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-590.674605800,3073.860000000;-49.600000000,-589.674655800,3075.870000000",NEGATIVE_VOLUME
4038,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-591.674555800,3073.870000000;-49.600000000,-590.674605800,3075.880000000",NEGATIVE_VOLUME
4039,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-592.674505800,3073.880000000;-49.600000000,-591.674555800,3075.890000000",NEGATIVE_VOLUME
4040,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-593.674455800,3073.890000000;-49.600000000,-592.674505800,3075.900000000",NEGATIVE_VOLUME
4041,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-594.674405800,3073.900000000;-49.600000000,-593.674455800,3075.910000000",NEGATIVE_VOLUME
4042,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-595.674355700,3073.910000000;-49.600000000,-594.674405800,3075.920000000",NEGATIVE_VOLUME
4043,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-596.674305700,3073.920000000;-49.600000000,-595.674355700,3075.930000000",NEGATIVE_VOLUME
4044,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-597.674255700,3073.930000000;-49.600000000,-596.674305700,3075.940000000",NEGATIVE_VOLUME
4045,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-598.674205700,3073.940000000;-49.600000000,-597.674255700,3075.950000000",NEGATIVE_VOLUME
4046,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-599.674155700,3073.950000000;-49.600000000,-598.674205700,3075.960000000",NEGATIVE_VOLUME
4047,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-600.674105700,3073.960000000;-49.600000000,-599.674155700,3075.970000000",NEGATIVE_VOLUME
4048,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-601.674055700,3073.970000000;-49.600000000,-600.674105700,3075.980000000",NEGATIVE_VOLUME
4049,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-602.674005700,3073.980000000;-49.600000000,-601.674055700,3075.990000000",NEGATIVE_VOLUME
4050,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.850000000,-603.673955700,3073.990000000;-49.600000000,-602.674005700,3076.000000000",NEGATIVE_VOLUME
4051,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-604.662639900,3073.500000000;-49.600000000,-603.673955700,3074.000000000",NEGATIVE_VOLUME
4052,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-605.651324200,3073.500000000;-49.600000000,-604.662639900,3074.000000000",NEGATIVE_VOLUME
4053,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-606.640008400,3073.500000000;-49.600000000,-605.651324200,3074.000000000",NEGATIVE_VOLUME
4054,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-607.628692600,3073.500000000;-49.600000000,-606.640008400,3074.000000000",NEGATIVE_VOLUME
4055,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-608.617376800,3073.500000000;-49.600000000,-607.628692600,3074.000000000",NEGATIVE_VOLUME
4056,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-609.606061000,3073.500000000;-49.600000000,-608.617376800,3074.000000000",NEGATIVE_VOLUME
4057,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-610.594745200,3073.500000000;-49.600000000,-609.606061000,3074.000000000",NEGATIVE_VOLUME
4058,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-611.583429400,3073.500000000;-49.600000000,-610.594745200,3074.000000000",NEGATIVE_VOLUME
4059,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-612.572113600,3073.500000000;-49.600000000,-611.583429400,3074.000000000",NEGATIVE_VOLUME
4060,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-613.560797800,3073.500000000;-49.600000000,-612.572113600,3074.000000000",NEGATIVE_VOLUME
4061,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-614.549482100,3073.500000000;-49.600000000,-613.560797800,3074.000000000",NEGATIVE_VOLUME
