step,boundary,node_or_surface,instance,part,x_m,y_m,z_m,head_H_m,prescribed_POR_kPa,formula,physical_boundary_check,status,basis
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00093,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,425.067568,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00094,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,425.067568,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00095,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,425.067568,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00096,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,421.081081,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00097,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,421.081081,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00098,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,421.081081,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00099,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,421.081081,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00100,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,421.081081,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00101,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,421.081081,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00102,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,421.081081,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00103,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,421.081081,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00104,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,421.081081,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00105,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,421.081081,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00106,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,421.081081,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00107,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,421.081081,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00108,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,421.081081,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00109,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,421.081081,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00110,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,421.081081,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00111,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,421.081081,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00112,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,417.094595,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00113,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,417.094595,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00114,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,417.094595,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00115,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,417.094595,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00116,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,417.094595,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00117,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,417.094595,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00118,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,417.094595,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00119,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,417.094595,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00120,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,417.094595,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00121,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,417.094595,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00122,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,417.094595,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00123,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,417.094595,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00124,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,417.094595,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00125,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,417.094595,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00126,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,417.094595,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00127,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,417.094595,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00128,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,413.108109,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00129,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,413.108109,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00130,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,413.108109,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00131,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,413.108109,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00132,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,413.108109,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00133,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,413.108109,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00134,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,413.108109,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00135,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,413.108109,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00136,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,413.108109,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00137,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,413.108109,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00138,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,413.108109,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00139,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,413.108109,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00140,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,413.108109,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00141,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,413.108109,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00142,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,413.108109,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00143,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,413.108109,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00144,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,409.121620,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00145,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,409.121620,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00146,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,409.121620,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00147,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,409.121620,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00148,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,409.121620,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00149,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,409.121620,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00150,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,409.121620,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00151,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,409.121620,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00152,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,409.121620,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00153,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,409.121620,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00154,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,409.121620,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00155,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,409.121620,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00156,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,409.121620,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00157,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,409.121620,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00158,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,409.121620,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00159,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,409.121620,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00160,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,405.135136,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00161,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,405.135136,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00162,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,405.135136,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00163,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,405.135136,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00164,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,405.135136,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00165,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,405.135136,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00166,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,405.135136,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00167,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,405.135136,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00168,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,405.135136,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00169,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,405.135136,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00170,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,405.135136,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00171,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,405.135136,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00172,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,405.135136,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00173,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,405.135136,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00174,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,405.135136,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00175,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,405.135136,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00176,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,401.148647,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00177,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,401.148647,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00178,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,401.148647,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00179,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,401.148647,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00180,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,401.148647,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00181,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,401.148647,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00182,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,401.148647,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00183,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,401.148647,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00184,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,401.148647,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00185,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,401.148647,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
